team,year,Active Players  (76),Pos.,Base Salary,Signing Bonus,Roster Bonus,Option Bonus,Workout Bonus,Restruc. Bonus,Misc.,Dead Cap,Cap Hit,Cap %
cleveland-browns,2011,"Rubin
Ahtyba Rubin ",DT,"$600,000","$1,398,100",-,-,-,-,-,-,"$1,998,100 ",2.04
cleveland-browns,2011,"Mack
Alex Mack ",C,"$774,000",-,-,"$1,200,000",-,-,-,-,"$1,974,000 ",2.01
cleveland-browns,2011,"Ward
T.J. Ward ",DB,"$405,000","$518,750",-,-,-,-,"$973,000",-,"$1,896,750 ",1.93
cleveland-browns,2011,"Young
Usama Young ",DB,"$1,550,000","$150,000",-,-,-,-,-,-,"$1,700,000 ",1.73
cleveland-browns,2011,"Adams
Mike Adams ",DB,"$1,100,000","$416,667",-,-,"$50,000",-,-,-,"$1,566,667 ",1.60
cleveland-browns,2011,"Taylor
Phil Taylor ",DT,"$375,000","$1,096,500",-,-,-,-,-,-,"$1,471,500 ",1.50
cleveland-browns,2011,"Ventrone
Raymond Ventrone ",DB,"$700,000","$500,000",-,-,"$25,000",-,-,-,"$1,225,000 ",1.25
cleveland-browns,2011,"Hodges
Reggie Hodges ",P,"$685,000","$250,000",-,-,-,-,-,-,"$1,035,000 ",1.05
cleveland-browns,2011,"Sheard
Jabaal Sheard ",LB,"$375,000","$550,500",-,-,-,-,-,-,"$925,500 ",0.94
cleveland-browns,2011,"Massaquoi
Mohamed Massaquoi ",WR,"$525,000","$357,876",-,-,-,-,-,-,"$888,626 ",0.91
cleveland-browns,2011,"Smith
Alex Smith ",TE,"$685,000",-,-,-,-,-,-,-,"$685,000 ",0.70
cleveland-browns,2011,"Hardesty
Montario Hardesty ",RB,"$405,000","$250,000",-,-,-,-,-,-,"$655,000 ",0.67
cleveland-browns,2011,"McCoy
Colt McCoy ",QB,"$450,000","$187,750",-,-,-,-,-,-,"$637,750 ",0.65
cleveland-browns,2011,"Lauvao
Shawn Lauvao ",G,"$450,000","$174,250",-,-,-,-,-,-,"$624,250 ",0.64
cleveland-browns,2011,"Maiava
Kaluka Maiava ",LB,"$480,000","$129,125",-,-,-,-,-,-,"$609,125 ",0.62
cleveland-browns,2011,"Little
Greg Little ",WR,"$375,000","$230,000",-,-,-,-,-,-,"$605,000 ",0.62
cleveland-browns,2011,"Vallos
Steve Vallos ",C,"$600,000",-,-,-,-,-,-,-,"$600,000 ",0.61
cleveland-browns,2011,"Hillis
Peyton Hillis ",RB,"$555,000",-,-,-,-,-,-,-,"$555,000 ",0.57
cleveland-browns,2011,"Benard
Marcus Benard ",LB,"$525,000",-,-,-,-,-,-,-,"$525,000 ",0.53
cleveland-browns,2011,"Cameron
Jordan Cameron ",TE,"$375,000","$119,350",-,-,-,-,-,-,"$494,350 ",0.50
cleveland-browns,2011,"Marecic
Owen Marecic ",FB,"$375,000","$102,000",-,-,-,-,-,-,"$477,000 ",0.49
cleveland-browns,2011,"Norwood
Jordan Norwood ",WR,"$450,000",-,-,-,-,-,-,-,"$450,000 ",0.46
cleveland-browns,2011,"Mitchell
Carlton Mitchell ",WR,"$405,000","$28,362",-,-,-,-,-,-,"$433,362 ",0.44
cleveland-browns,2011,"Skrine
Buster Skrine ",DB,"$375,000","$50,500",-,-,-,-,-,-,"$425,500 ",0.43
cleveland-browns,2011,"Pinkston
Jason Pinkston ",G,"$375,000","$47,000",-,-,-,-,-,-,"$422,000 ",0.43
cleveland-browns,2011,"Hagg
Eric Hagg ",DB,"$375,000","$10,100",-,-,-,-,-,-,"$385,100 ",0.39
cleveland-browns,2011,"Spears
Quinton Spears ",LB,"$375,000","$5,000",-,-,-,-,-,-,"$380,000 ",0.39
cleveland-browns,2011,"Cochart
Colin Cochart ",TE,"$375,000",-,-,-,-,-,-,-,"$375,000 ",0.38
cleveland-browns,2011,"Mcgee
Richmond Mcgee ",P,"$375,000",-,-,-,-,-,-,-,"$375,000 ",0.38
cleveland-browns,2011,"Stephens
Emmanuel Stephens ",DE,"$375,000",-,-,-,-,-,-,-,"$375,000 ",0.38
new-england-patriots,2011,"Brady
Tom Brady ",QB,"$5,750,000","$3,200,000","$4,000,000",-,-,-,-,"($5,750,000)","$12,950,000 ",12.10
new-england-patriots,2011,"Mayo
Jerod Mayo ",LB,"$600,000","$3,200,000",-,-,-,"$2,275,000",-,-,"$6,075,000 ",5.68
new-england-patriots,2011,"Waters
Brian Waters ",G,"$3,500,000","$112,500","$2,000,000",-,"$200,000",-,-,-,"$5,812,500 ",5.43
new-england-patriots,2011,"Mankins
Logan Mankins ",G,"$1,500,000","$4,000,000",-,-,-,-,-,-,"$5,500,000 ",5.14
new-england-patriots,2011,"Wilfork
Vince Wilfork ",DT,"$810,000","$3,600,000",-,-,"$100,000",-,"$135,000","($14,400,000)","$4,645,000 ",4.34
new-england-patriots,2011,"Welker
Wes Welker ",WR,"$2,150,000","$1,100,000","$250,000","$875,000","$100,000",-,-,-,"$4,475,000 ",4.18
new-england-patriots,2011,"Ellis
Shaun Ellis ",DE,"$1,500,000","$750,000","$1,750,000",-,-,-,-,-,"$4,000,000 ",3.74
new-england-patriots,2011,"Light
Matt Light ",T,"$1,000,000","$3,000,000",-,-,-,-,-,-,"$4,000,000 ",3.74
new-england-patriots,2011,"Koppen
Dan Koppen ",C,"$2,900,000",-,"$500,000",-,"$100,000",-,-,-,"$3,500,000 ",3.27
new-england-patriots,2011,"McCourty
Devin McCourty ",DB,"$450,000","$300,000",-,"$845,000",-,-,"$1,540,000",-,"$3,135,000 ",2.93
new-england-patriots,2011,"Gostkowski
Stephen Gostkowski ",K,"$1,700,000","$800,000",-,-,"$100,000",-,-,-,"$2,600,000 ",2.43
new-england-patriots,2011,"Johnson
Chad Johnson ",WR,"$1,000,000","$1,583,333",-,-,-,-,-,-,"$2,583,333 ",2.41
new-england-patriots,2011,"Branch
Deion Branch ",WR,"$2,200,000",-,-,-,-,-,-,-,"$2,400,000 ",2.24
new-england-patriots,2011,"Green-Ellis
BenJarvus Green-Ellis ",RB,"$1,835,000",-,-,-,-,-,-,-,"$1,835,000 ",1.71
new-england-patriots,2011,"Gronkowski
Rob Gronkowski ",TE,"$450,000","$440,000",-,-,"$30,000",-,"$800,000",-,"$1,720,000 ",1.61
new-england-patriots,2011,"Stroud
Marcus Stroud ",DT,"$1,200,000","$75,000",-,-,-,-,-,-,"$1,583,120 ",1.48
new-england-patriots,2011,"Solder
Nate Solder ",T,"$375,000","$1,177,817",-,-,-,-,-,-,"$1,552,817 ",1.45
new-england-patriots,2011,"Haynesworth
Albert Haynesworth ",DT,"$1,500,000",-,-,-,-,-,-,-,"$1,500,000 ",1.40
new-england-patriots,2011,"Connolly
Dan Connolly ",G,"$1,025,000","$108,334",-,-,"$50,000",-,"$300,000",-,"$1,483,334 ",1.39
new-england-patriots,2011,"Guyton
Gary Guyton ",LB,"$1,000,000","$325,000",-,-,-,-,-,-,"$1,475,000 ",1.38
new-england-patriots,2011,"Anderson
Mark Anderson ",DE,"$1,000,000","$375,000",-,-,-,-,-,-,"$1,375,000 ",1.28
new-england-patriots,2011,"Wilhite
Jonathan Wilhite ",DB,"$1,200,000","$101,250",-,-,-,-,-,-,"$1,309,370 ",1.22
new-england-patriots,2011,"Cunningham
Jermaine Cunningham ",DE,"$450,000","$309,375",-,-,-,-,"$525,000",-,"$1,284,375 ",1.20
new-england-patriots,2011,"Brace
Ron Brace ",DT,"$586,000",-,-,-,-,-,-,-,"$1,179,120 ",1.10
new-england-patriots,2011,"Ninkovich
Rob Ninkovich ",LB,"$685,000","$116,667",-,-,"$25,000",-,"$275,000",-,"$1,101,667 ",1.03
new-england-patriots,2011,"Chung
Patrick Chung ",DB,"$525,000","$500,000",-,-,"$50,000",-,-,-,"$1,075,000 ",1.00
new-england-patriots,2011,"Dowling
Ras-I Dowling ",DB,"$375,000","$589,382",-,-,-,-,-,-,"$964,382 ",0.90
new-england-patriots,2011,"Woodhead
Danny Woodhead ",RB,"$550,000","$141,666",-,-,"$50,000",-,"$175,000",-,"$916,666 ",0.86
new-england-patriots,2011,"Vollmer
Sebastian Vollmer ",T,"$525,000",-,-,"$305,000","$25,000",-,-,-,"$855,000 ",0.80
new-england-patriots,2011,"Arrington
Kyle Arrington ",DB,"$525,000","$200,000",-,-,-,-,-,-,"$725,000 ",0.68
new-england-patriots,2011,"Hernandez
Aaron Hernandez ",TE,"$540,000","$50,000","$90,000",-,"$20,000",-,-,-,"$700,000 ",0.65
new-england-patriots,2011,"Spikes
Brandon Spikes ",LB,"$450,000","$240,000",-,-,-,-,-,-,"$690,000 ",0.64
new-england-patriots,2011,"Tate
Brandon Tate ",WR,"$480,000","$188,750",-,-,"$8,120",-,-,-,"$676,870 ",0.63
new-england-patriots,2011,"Wendell
Ryan Wendell ",C,"$525,000","$150,000",-,-,-,-,-,-,"$675,000 ",0.63
new-england-patriots,2011,"Slater
Matthew Slater ",WR,"$600,000","$43,750",-,-,"$8,120",-,-,-,"$651,870 ",0.61
new-england-patriots,2011,"Katula
Matt Katula ",C,"$640,000",-,-,-,-,-,-,-,"$648,120 ",0.61
new-england-patriots,2011,"Cohen
Landon Cohen ",DT,"$600,000",-,-,-,"$8,120",-,-,-,"$608,120 ",0.57
new-england-patriots,2011,"Ihedigbo
James Ihedigbo ",DB,"$600,000",-,-,-,-,-,-,-,"$600,000 ",0.56
new-england-patriots,2011,"Molden
Antwaun Molden ",DB,"$555,000",-,-,-,-,-,-,-,"$555,000 ",0.52
new-england-patriots,2011,"Pryor
Myron Pryor ",DT,"$525,000","$19,750",-,-,-,-,-,-,"$552,870 ",0.52
new-england-patriots,2011,"Ohrnberger
Rich Ohrnberger ",C,"$525,000","$15,000",-,-,-,-,-,-,"$540,000 ",0.50
new-england-patriots,2011,"Edelman
Julian Edelman ",WR,"$525,000","$12,175",-,-,-,-,-,-,"$537,175 ",0.50
new-england-patriots,2011,"Ridley
Stevan Ridley ",RB,"$375,000","$162,000",-,-,-,-,-,-,"$537,000 ",0.50
new-england-patriots,2011,"Mallett
Ryan Mallett ",QB,"$375,000","$160,969",-,-,-,-,-,-,"$535,969 ",0.50
new-england-patriots,2011,"Hoyer
Brian Hoyer ",QB,"$525,000","$4,166",-,-,-,-,-,-,"$529,166 ",0.49
new-england-patriots,2011,"Jones
Nathan Jones ",DB,"$810,000",-,-,-,-,-,-,-,"$525,000 ",0.49
new-england-patriots,2011,"Koutouvides
Niko Koutouvides ",LB,"$810,000",-,-,-,-,-,-,-,"$525,000 ",0.49
new-england-patriots,2011,"White
Tracy White ",LB,"$810,000","$50,000",-,-,-,-,-,-,"$525,000 ",0.49
new-england-patriots,2011,"Thomas
Donald Thomas ",G,"$525,000",-,-,-,-,-,-,-,"$525,000 ",0.49
new-england-patriots,2011,"Mesko
Zoltan Mesko ",P,"$450,000","$46,812",-,-,-,-,-,-,"$496,812 ",0.46
new-england-patriots,2011,"Carter
Tony Carter ",DB,"$480,000",-,-,-,"$8,120",-,-,-,"$488,120 ",0.46
new-england-patriots,2011,"Bussey
George Bussey ",T,"$480,000",-,-,-,-,-,-,-,"$480,000 ",0.45
new-england-patriots,2011,"Fletcher
Dane Fletcher ",LB,"$450,000","$3,333",-,-,-,-,-,-,"$453,333 ",0.42
new-england-patriots,2011,"Love
Kyle Love ",DT,"$450,000","$2,500",-,-,-,-,-,-,"$452,500 ",0.42
new-england-patriots,2011,"Deaderick
Brandon Deaderick ",DT,"$423,530","$10,075",-,-,-,-,-,-,"$433,605 ",0.41
new-england-patriots,2011,"Cannon
Marcus Cannon ",T,"$375,000","$50,125",-,-,-,-,-,-,"$425,125 ",0.40
new-england-patriots,2011,"Brown
Sergio Brown ",DB,"$405,000","$9,711",-,-,-,-,-,-,"$414,711 ",0.39
new-england-patriots,2011,"Lockett
Bret Lockett ",DB,"$405,000",-,-,-,-,-,-,-,"$405,000 ",0.38
new-england-patriots,2011,"Hix
Kyle Hix ",T,"$375,000","$3,000",-,-,-,-,-,-,"$378,000 ",0.35
new-england-patriots,2011,"Aiken
Danny Aiken ",LS,"$375,000",-,-,-,-,-,-,-,"$375,000 ",0.35
new-england-patriots,2011,"Smith
Lee Smith ",TE,"$375,000",-,-,-,-,-,-,-,"$375,000 ",0.35
new-england-patriots,2011,"Adams
Phillip Adams ",DB,"$317,647",-,-,-,-,-,-,-,"$317,647 ",0.30
new-england-patriots,2011,"Ventrone
Ross Ventrone ",DB,"$308,823",-,-,-,"$5,000",-,-,-,"$313,823 ",0.29
new-england-patriots,2011,"Tarpinian
Jeff Tarpinian ",LB,"$258,000",-,-,-,-,-,-,-,"$258,000 ",0.24
new-england-patriots,2011,"McDonald
Nick McDonald ",C,"$132,352",-,-,-,-,-,-,-,"$132,352 ",0.12
new-england-patriots,2011,"Johnson
Terrence Johnson ",DB,$667,-,-,-,-,-,-,-,$667 ,0.00
buffalo-bills,2011,"Fitzpatrick
Ryan Fitzpatrick ",QB,"$3,220,000","$2,390,000",-,-,-,-,-,-,"$5,610,000 ",5.33
buffalo-bills,2011,"McGee
Terrence McGee ",DB,"$3,200,000","$600,000",-,"$1,500,000","$100,000",-,-,-,"$5,400,000 ",5.13
buffalo-bills,2011,"Kelsay
Chris Kelsay ",DE,"$2,000,000","$400,000","$2,000,000",-,"$100,000",-,-,-,"$4,500,000 ",4.28
buffalo-bills,2011,"Merriman
Shawne Merriman ",LB,"$2,750,000","$500,010","$500,000",-,"$500,000",-,-,-,"$4,250,010 ",4.04
buffalo-bills,2011,"Florence
Drayton Florence ",DB,"$3,000,000","$666,667","$250,000",-,"$250,000",-,-,-,"$4,166,667 ",3.96
buffalo-bills,2011,"Johnson
Spencer Johnson ",DT,"$3,000,000","$250,000","$500,000","$250,000",-,-,-,-,"$4,000,000 ",3.80
buffalo-bills,2011,"Williams
Kyle Williams ",DT,"$3,000,000","$950,000",-,-,-,-,-,-,"$3,950,000 ",3.75
buffalo-bills,2011,"Edwards
Dwan Edwards ",DT,"$2,600,000",-,"$1,200,000",-,"$100,000",-,-,-,"$3,900,000 ",3.71
buffalo-bills,2011,"Dareus
Marcell Dareus ",DT,"$375,000","$3,335,418",-,-,-,-,-,-,"$3,710,418 ",3.53
buffalo-bills,2011,"Barnett
Nick Barnett ",LB,"$2,000,000","$500,000","$1,000,000",-,-,-,-,-,"$3,500,000 ",3.33
buffalo-bills,2011,"Smith
Brad Smith ",WR,"$2,000,000","$500,000","$1,000,000",-,-,-,-,"($3,250,000)","$3,500,000 ",3.33
buffalo-bills,2011,"Spiller
C.J. Spiller ",RB,"$405,000","$333,333",-,"$1,834,583","$250,000",-,-,"($11,244,582)","$2,822,916 ",2.68
buffalo-bills,2011,"Thigpen
Tyler Thigpen ",QB,"$2,000,000","$500,000",-,-,-,-,-,-,"$2,500,000 ",2.38
buffalo-bills,2011,"Davis
Andra Davis ",LB,"$1,800,000",-,"$400,000",-,"$200,000",-,-,-,"$2,400,000 ",2.28
buffalo-bills,2011,"Jackson
Fred Jackson ",RB,"$1,750,000","$275,000","$100,000",-,"$50,000",-,-,-,"$2,175,000 ",2.07
buffalo-bills,2011,"McKelvin
Leodis McKelvin ",DB,"$1,007,500","$1,165,834",-,-,-,-,-,-,"$2,173,334 ",2.07
buffalo-bills,2011,"Parrish
Roscoe Parrish ",WR,"$1,025,000","$220,000",-,-,-,-,-,-,"$1,745,000 ",1.66
buffalo-bills,2011,"Wilson
George Wilson ",DB,"$1,025,000","$666,666",-,-,"$25,000",-,-,-,"$1,716,666 ",1.63
buffalo-bills,2011,"Lindell
Rian Lindell ",K,"$1,450,000",-,"$250,000",-,-,-,-,-,"$1,700,000 ",1.62
buffalo-bills,2011,"Moorman
Brian Moorman ",P,"$1,425,000",-,"$250,000",-,-,-,-,-,"$1,675,000 ",1.59
buffalo-bills,2011,"Wood
Eric Wood ",C,"$600,000","$400,000",-,"$648,750","$25,000",-,-,-,"$1,673,750 ",1.59
buffalo-bills,2011,"Scott
Bryan Scott ",LB,"$1,150,000","$300,000","$100,000",-,"$50,000",-,-,-,"$1,600,000 ",1.52
buffalo-bills,2011,"Pears
Erik Pears ",T,"$500,000","$550,000","$300,000",-,"$50,000",-,-,"($3,850,000)","$1,400,000 ",1.33
buffalo-bills,2011,"Corner
Reggie Corner ",DB,"$1,200,000","$116,250",-,-,-,-,-,-,"$1,316,250 ",1.25
buffalo-bills,2011,"Johnson
Stevie Johnson ",WR,"$1,200,000","$13,507",-,-,-,-,-,-,"$1,213,507 ",1.15
buffalo-bills,2011,"Chandler
Scott Chandler ",TE,"$1,200,000",-,-,-,-,-,-,-,"$1,200,000 ",1.14
buffalo-bills,2011,"Morrison
Kirk Morrison ",LB,"$1,100,000",-,-,-,-,-,-,-,"$1,100,000 ",1.05
buffalo-bills,2011,"McIntyre
Corey McIntyre ",FB,"$950,000","$100,000",-,-,"$50,000",-,-,-,"$1,100,000 ",1.05
buffalo-bills,2011,"Byrd
Jairus Byrd ",DB,"$480,000","$430,000",-,-,"$25,000",-,-,"($860,000)","$935,000 ",0.89
buffalo-bills,2011,"Williams
Aaron Williams ",DB,"$320,687","$581,209",-,-,-,-,-,-,"$901,896 ",0.86
buffalo-bills,2011,"Troup
Torell Troup ",DT,"$450,000","$451,250",-,-,-,-,-,-,"$901,250 ",0.86
buffalo-bills,2011,"Levitre
Andy Levitre ",G,"$480,000","$350,000",-,-,-,-,-,-,"$830,000 ",0.79
buffalo-bills,2011,"Carrington
Alex Carrington ",DT,"$405,000","$216,000",-,-,-,-,-,-,"$621,000 ",0.59
buffalo-bills,2011,"Nelson
Shawn Nelson ",TE,"$480,000","$115,000",-,-,-,-,-,-,"$595,000 ",0.57
buffalo-bills,2011,"Sheppard
Kelvin Sheppard ",LB,"$375,000","$172,708",-,-,"$30,000",-,-,-,"$577,708 ",0.55
buffalo-bills,2011,"Bell
Demetress Bell ",T,"$555,000","$14,125",-,-,-,-,-,-,"$569,125 ",0.54
buffalo-bills,2011,"Choice
Tashard Choice ",RB,"$555,000",-,-,-,-,-,-,-,"$555,000 ",0.53
buffalo-bills,2011,"Dotson
Lionel Dotson ",DE,"$555,000",-,-,-,-,-,-,-,"$555,000 ",0.53
buffalo-bills,2011,"Rinehart
Chad Rinehart ",G,"$555,000",-,-,-,-,-,-,-,"$555,000 ",0.53
buffalo-bills,2011,"Young
Sam Young ",T,"$540,000",-,-,-,-,-,-,-,"$540,000 ",0.51
buffalo-bills,2011,"Easley
Marcus Easley ",WR,"$405,000","$129,875",-,-,-,-,-,-,"$534,875 ",0.51
buffalo-bills,2011,"Searcy
Da'Norris Searcy ",DB,"$375,000","$121,106",-,-,-,-,-,"($484,424)","$496,106 ",0.47
buffalo-bills,2011,"Sanborn
Garrison Sanborn ",LS,"$480,000",-,-,-,-,-,-,-,"$480,000 ",0.46
buffalo-bills,2011,"Urbik
Kraig Urbik ",G,"$480,000",-,-,-,-,-,-,-,"$480,000 ",0.46
buffalo-bills,2011,"Hairston
Chris Hairston ",T,"$375,000","$103,977",-,-,-,-,-,-,"$478,977 ",0.46
buffalo-bills,2011,"Heard
Kellen Heard ",DE,"$450,000","$3,334",-,-,-,-,-,-,"$453,334 ",0.43
buffalo-bills,2011,"Moore
Kyle Moore ",DE,"$450,000",-,-,-,-,-,-,-,"$450,000 ",0.43
buffalo-bills,2011,"Moats
Arthur Moats ",LB,"$405,000","$28,000",-,-,-,-,-,-,"$433,000 ",0.41
buffalo-bills,2011,"Batten
Dan Batten ",DE,"$405,000","$25,417",-,-,-,-,-,-,"$430,417 ",0.41
buffalo-bills,2011,"White
Johnny White ",RB,"$375,000","$53,400",-,-,-,-,-,-,"$428,400 ",0.41
buffalo-bills,2011,"Nelson
David Nelson ",WR,"$405,000","$4,000",-,-,-,-,-,-,"$409,000 ",0.39
buffalo-bills,2011,"Jones
Donald Jones ",WR,"$405,000","$3,334",-,-,-,-,-,-,"$408,334 ",0.39
buffalo-bills,2011,"Howard
Cordaro Howard ",G,"$405,000","$2,834",-,-,-,-,-,-,"$407,834 ",0.39
buffalo-bills,2011,"White
Chris White ",LB,"$375,000","$30,150",-,-,-,-,-,-,"$405,150 ",0.38
buffalo-bills,2011,"Caussin
Mike Caussin ",TE,"$405,000",-,-,-,-,-,-,-,"$405,000 ",0.38
buffalo-bills,2011,"Onobun
Fendi Onobun ",TE,"$405,000",-,-,-,-,-,-,-,"$405,000 ",0.38
buffalo-bills,2011,"Roosevelt
Naaman Roosevelt ",WR,"$405,000",-,-,-,-,-,-,-,"$405,000 ",0.38
buffalo-bills,2011,"Rogers
Justin Rogers ",DB,"$375,000","$16,875",-,-,-,-,-,-,"$391,875 ",0.37
buffalo-bills,2011,"Aiken
Kamar Aiken ",WR,"$375,000",-,-,-,-,-,-,-,"$375,000 ",0.36
buffalo-bills,2011,"Brock
Kevin Brock ",TE,"$375,000",-,-,-,-,-,-,-,"$375,000 ",0.36
buffalo-bills,2011,"Hall
Bruce Hall ",RB,"$375,000",-,-,-,-,-,-,-,"$375,000 ",0.36
buffalo-bills,2011,"Jasper
Michael Jasper ",G,"$375,000",-,-,-,-,-,-,-,"$375,000 ",0.36
miami-dolphins,2011,"Long
Jake Long ",T,"$11,200,000",-,-,-,-,"$1,600,000",-,-,"$12,800,000 ",10.33
miami-dolphins,2011,"Soliai
Paul Soliai ",DT,"$12,476,000",-,-,-,-,-,-,-,"$12,476,000 ",10.07
miami-dolphins,2011,"Marshall
Brandon Marshall ",WR,"$6,500,000","$1,100,000","$3,000,000",-,"$200,000",-,-,"($12,500,000)","$10,800,000 ",8.72
miami-dolphins,2011,"Bell
Yeremiah Bell ",DB,"$3,700,000","$1,500,000",-,-,"$50,000",-,-,-,"$5,250,000 ",4.24
miami-dolphins,2011,"Dansby
Karlos Dansby ",LB,"$2,700,000","$800,000",-,"$1,525,000","$200,000",-,-,-,"$5,225,000 ",4.22
miami-dolphins,2011,"Crowder
Channing Crowder ",LB,"$2,500,000","$1,250,000",-,-,-,-,-,-,"$5,000,000 ",4.04
miami-dolphins,2011,"Starks
Randy Starks ",DE,"$3,625,000","$1,150,000",-,-,"$125,000",-,-,-,"$4,900,000 ",3.96
miami-dolphins,2011,"Bush
Reggie Bush ",RB,"$2,500,000","$1,250,000",-,-,-,-,-,-,"$3,750,000 ",3.03
miami-dolphins,2011,"Moore
Matt Moore ",QB,"$2,500,000","$750,000",-,-,-,-,-,-,"$3,250,000 ",2.62
miami-dolphins,2011,"Fasano
Anthony Fasano ",TE,"$1,900,000","$700,000",-,-,"$75,000",-,-,-,"$2,675,000 ",2.16
miami-dolphins,2011,"Carey
Vernon Carey ",T,"$2,500,000",-,-,-,-,-,-,-,"$2,500,000 ",2.02
miami-dolphins,2011,"Dobbins
Tim Dobbins ",LB,"$1,700,000","$600,000",-,-,-,-,-,-,"$2,400,000 ",1.94
miami-dolphins,2011,"Merling
Phillip Merling ",DE,"$700,000","$415,000",-,-,-,-,-,-,"$2,315,000 ",1.87
miami-dolphins,2011,"Burnett
Kevin Burnett ",LB,"$750,000","$1,250,000",-,-,-,-,-,-,"$2,000,000 ",1.61
miami-dolphins,2011,"McDaniel
Tony McDaniel ",DT,"$685,000","$1,157,500",-,-,-,-,-,-,"$1,842,500 ",1.49
miami-dolphins,2011,"Bess
Davone Bess ",WR,"$1,013,000","$750,000",-,-,"$50,000",-,-,-,"$1,813,000 ",1.46
miami-dolphins,2011,"Davis
Vontae Davis ",DB,"$676,250","$125,000",-,"$1,011,250",-,-,-,-,"$1,812,500 ",1.46
miami-dolphins,2011,"Misi
Koa Misi ",LB,"$450,000","$467,500",-,-,-,-,"$830,000",-,"$1,747,500 ",1.41
miami-dolphins,2011,"Incognito
Richie Incognito ",G,"$105,000","$1,083,333","$500,000",-,-,-,-,-,"$1,688,333 ",1.36
miami-dolphins,2011,"Pouncey
Mike Pouncey ",C,"$375,000","$1,308,581",-,-,-,-,-,-,"$1,683,581 ",1.36
miami-dolphins,2011,"Odrick
Jared Odrick ",DE,"$405,000","$229,548",-,"$910,000","$100,000",-,-,-,"$1,644,548 ",1.33
miami-dolphins,2011,"Langford
Kendall Langford ",DE,"$1,400,000","$215,000",-,-,-,-,-,-,"$1,615,000 ",1.30
miami-dolphins,2011,"Culver
Tyrone Culver ",DB,"$1,250,000","$166,667",-,-,-,-,-,-,"$1,416,667 ",1.14
miami-dolphins,2011,"Allen
Will Allen ",DB,"$810,000","$500,000",-,-,"$75,000",-,-,-,"$1,385,000 ",1.12
miami-dolphins,2011,"Carpenter
Dan Carpenter ",K,"$1,005,000","$312,500",-,-,"$25,000",-,-,-,"$1,342,500 ",1.08
miami-dolphins,2011,"Fields
Brandon Fields ",P,"$986,000","$294,000",-,-,"$10,000",-,-,-,"$1,290,000 ",1.04
miami-dolphins,2011,"Slaton
Steve Slaton ",RB,"$1,200,000",-,-,-,-,-,-,-,"$1,200,000 ",0.97
miami-dolphins,2011,"Garner
Nate Garner ",T,"$800,000","$200,000",-,-,-,-,-,-,"$1,000,000 ",0.81
miami-dolphins,2011,"Trusnik
Jason Trusnik ",LB,"$685,000","$250,000",-,-,-,-,-,-,"$935,000 ",0.75
miami-dolphins,2011,"Denney
John Denney ",LS,"$700,000","$143,750","$10,000",-,-,-,-,-,"$853,750 ",0.69
miami-dolphins,2011,"Henne
Chad Henne ",QB,"$555,000","$216,500",-,-,-,-,-,-,"$771,500 ",0.62
miami-dolphins,2011,"Smith
Sean Smith ",DB,"$480,000","$236,250",-,-,-,-,-,-,"$716,250 ",0.58
miami-dolphins,2011,"Wake
Cameron Wake ",DE,"$525,000","$125,000",-,-,"$50,000",-,-,-,"$700,000 ",0.57
miami-dolphins,2011,"Hartline
Brian Hartline ",WR,"$525,000","$126,243",-,-,-,-,-,-,"$651,243 ",0.53
miami-dolphins,2011,"Alama-Francis
Ikaika Alama-Francis ",DE,"$640,000",-,-,-,-,-,-,-,"$640,000 ",0.52
miami-dolphins,2011,"Jerry
John Jerry ",G,"$405,000","$214,625",-,-,-,-,-,-,"$619,625 ",0.50
miami-dolphins,2011,"Thomas
Daniel Thomas ",RB,"$375,000","$213,435",-,-,-,-,-,"($1,436,740)","$588,435 ",0.48
miami-dolphins,2011,"Clemons
Chris Clemons ",DB,"$525,000","$40,625",-,-,-,-,-,-,"$565,625 ",0.46
miami-dolphins,2011,"Olshansky
Igor Olshansky ",DE,"$910,000",-,-,-,-,-,-,-,"$525,000 ",0.42
miami-dolphins,2011,"Losman
J.P. Losman ",QB,"$810,000",-,-,-,-,-,-,-,"$525,000 ",0.42
miami-dolphins,2011,"Fields
Ronald Fields ",DT,"$685,000","$50,000",-,-,-,-,-,-,"$525,000 ",0.42
miami-dolphins,2011,"Mitchell
Marvin Mitchell ",LB,"$685,000",-,-,-,-,-,-,-,"$525,000 ",0.42
miami-dolphins,2011,"Hilliard
Lex Hilliard ",RB,"$525,000",-,-,-,-,-,-,-,"$525,000 ",0.42
miami-dolphins,2011,"Jones
Reshad Jones ",DB,"$450,000","$40,075",-,-,-,-,-,-,"$490,075 ",0.40
miami-dolphins,2011,"Gates
Edmond Gates ",WR,"$375,000","$113,287",-,-,-,-,-,"($453,148)","$488,287 ",0.39
miami-dolphins,2011,"Gates
Clyde Gates ",WR,"$375,000","$113,282",-,-,-,-,-,-,"$488,282 ",0.39
miami-dolphins,2011,"Baker
Ryan Baker ",DT,"$480,000",-,-,-,-,-,-,-,"$480,000 ",0.39
miami-dolphins,2011,"Murtha
Lydon Murtha ",T,"$480,000",-,-,-,-,-,-,-,"$480,000 ",0.39
miami-dolphins,2011,"Carroll
Nolan Carroll ",DB,"$405,000","$47,937",-,-,-,-,-,-,"$452,937 ",0.37
miami-dolphins,2011,"Mastrud
Jeron Mastrud ",TE,"$450,000",-,-,-,-,-,-,-,"$450,000 ",0.36
